ID,einstein_radius,einstein_radius_err3sig_lo,einstein_radius_err3sig_hi,source_effective_radius,source_re_err3sig_lo,source_re_err3sig_hi,snr_arc_model,chi2_per_pix
KiDSDR4_J120743.259-010355.44,1.7166014265783212,0.004051933606544766,0.003985734933578788,29.856195754940845,0.5253415371176651,0.19959190149166517,393.13792349489415,5.6959802231092045
KiDSDR4_J120917.360-003415.91,1.485487892979756,0.001721270324657409,0.0021503752938476506,1.3669259113404622,0.07686530905035838,0.1318570344463923,237.84224045226642,3.869022794788007
KiDSDR4_J121152.582+011119.99,1.1772813527421062,0.044738896743680145,0.060936685009035374,0.38532784472914033,0.04439990424492346,0.05353730240612026,73.03172492162822,2.4599176603720387
KiDSDR4_J121312.570+011853.41,1.2882353058630147,0.3795260862928186,0.3689721017238692,2.0341376389158174,0.06890958216062937,0.0814858789038242,217.81530912020116,2.766599556438959
KiDSDR4_J121424.037-003206.32,0.9072653205783054,0.05668259096119865,0.0303796315062117,0.31892830208119793,0.026212067929287375,0.021770696025656233,126.71677622587212,4.145466548606166
KiDSDR4_J121424.132-003205.53,0.3052359542601504,0.011193254031648059,0.01153922673935226,7.703093468410581,0.2685189004851063,0.2357822485096328,496.17621771369556,9.993765318147377
KiDSDR4_J122335.140-021030.63,2.0048848644642394,0.4927399639732093,0.6124251804198486,3.9604803234030235,0.5552152951302727,0.7939575479575307,127.17955497491268,1.161572581299895
KiDSDR4_J122443.450-002811.36,1.9817916698593645,0.0971456511051656,0.09094097336120321,0.022451847863058424,0.001762418324386776,0.006455445503706313,34.20899526852881,2.757698223803895
KiDSDR4_J122450.300-004215.16,1.850609204568142,0.09495750265600544,0.09203206503465355,5.034517758610544,3.835221070061519,17.69209084685123,66.11788766288983,1.7536889629674184
KiDSDR4_J123421.817-000925.99,1.9478747931151175,0.12686696507908168,0.12535515872201763,0.31066597308975663,0.1776701115491882,0.35858623652920246,26.325590512750676,1.3465286664124025
KiDSDR4_J123554.179+005550.41,2.0778778674473455,0.0077350735949059946,0.014163499092015641,0.02606518608320553,0.003160002188841285,0.003108251461804247,19.13680957070846,2.2175922764701435
KiDSDR4_J123752.030+000846.84,2.0876407264818417,0.1964957630639963,0.20652329359446453,1.4526742759550528,0.12297641074969179,0.12442460981536829,121.49773054834174,1.7744337385863798
KiDSDR4_J124215.591+020801.00,2.644793929556845,0.5227927327725566,0.3492881131400254,4.453615033156816,1.4741614258075701,4.120643987717879,110.21015934993912,1.3038245328816187
KiDSDR4_J131529.230+013223.65,3.998388514298923,0.019269061447112712,0.0031653997101317444,0.02023197895057108,0.000571188232798038,0.003616534060839484,11.017783863364382,4.673427661090699
KiDSDR4_J133459.471+001617.50,0.9218880675208441,0.0053725895893173,0.0064214933462802826,29.78558946680723,1.348823424030904,0.44697867276534353,122.65858099990729,2.4427336241497035
KiDSDR4_J133708.008+011303.68,2.156474447006044,0.10494617310271748,0.04669478816011097,0.12968902650059483,0.009825283331257761,0.008384133817557315,42.38152079810221,3.91502918168283
KiDSDR4_J133708.148-000633.50,0.9007124065739682,0.013616874331800033,0.010294540834900223,1.765640340084908,0.055282610276098154,0.06422075548921713,226.51479870763356,3.0408610403660927
KiDSDR4_J133844.788-010904.82,3.9984936669116737,0.07304268733670671,0.012932174243035721,0.36661412821357914,0.040672144822477496,0.04809185246744535,101.14513448386691,6.9872318332485985
KiDSDR4_J134032.074-003737.83,3.9917508445104466,0.003923379658338444,0.007480646739498109,0.03587518746528581,0.0004149815363651069,0.0004686584225899876,-20.55806894301756,14.225115859299724
KiDSDR4_J134455.641-002015.60,0.9616692516442504,0.06306209519894523,0.06203697201873315,3.199873514958345,0.33495519225061,0.3968453049234544,181.48162028995603,1.6699328201900325
KiDSDR4_J135435.336-003719.64,1.4313586691900952,0.14335862556258738,0.13389793877870515,1.2389000953167995,0.25216028848893246,0.43498320703422966,63.23533234995999,1.6779978868313945
KiDSDR4_J140031.880+024610.26,3.994195780457566,0.8611579318175044,0.43006152080912186,1.3736139541118106,0.12627714675843138,0.15724976325158324,113.9655506618339,1.8567734140477852
KiDSDR4_J140733.603-014923.42,0.8068736304140129,0.060080199683057334,0.06412907140043511,3.5165957406020034,0.42280107577045456,0.5511593013543044,179.3370290737289,1.7397339298247354
KiDSDR4_J140929.697-011410.82,1.3456539294021823,0.13933582357396546,0.16502454341642125,1.9394945555474485,1.5354851001991727,2.117110099606532,24.70279330107674,1.0021012403012897
KiDSDR4_J141136.980+015357.13,2.7900168899728266,0.23749560722717789,0.09808281974346578,0.9875485769802008,0.06855076701821095,0.05732495269120119,79.16512094354152,5.669223573143544
